ReadableTime,RelativeTime(s),engine_power,Dev1_Force_1,Dev1_Force_2,Dev1_Torque,Dev1_engine_force,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_FuelPressure,ECU_IntakePressure,ECU_IntakeTemp,ECU_RotorTemp,ECU_Speed,ECU_SupplyVoltage,ECU_ThrottlePosition,SerialPort1_Modbus_Temperature_Sensor_1,SerialPort1_Modbus_Temperature_Sensor_2,SerialPort1_Modbus_Temperature_Sensor_3,SerialPort2_Modbus_Modbus_slave1_seg1,SerialPort2_Modbus_Modbus_slave1_seg2,SerialPort2_Modbus_Modbus_slave1_seg3,SerialPort2_Modbus_Modbus_slave2_seg1,SerialPort2_Modbus_Modbus_slave2_seg2,SerialPort2_Modbus_Modbus_slave2_seg3,SerialPort2_Modbus_Modbus_slave2_seg4
01:58:03.631,8.971,0.000000,-0.075848,-0.174512,-0.470505,0.220145,7.760000,102.750000,81.000000,24.000000,-12.000000,-2.000000,2018.000000,6.000000,20.200001,26.210000,25.430000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:03.738,9.078,0.000000,-0.075848,-0.174512,-0.273177,0.220145,7.760000,102.750000,81.000000,24.000000,-12.000000,-2.000000,2018.000000,6.000000,20.200001,26.210000,25.420000,25.500000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:03.847,9.187,0.000000,-0.075848,-0.174512,-0.273177,0.220145,-6.690000,17.750000,51.000000,15.000000,-22.000000,-16.000000,1280.000000,4.000000,12.800000,26.210000,25.420000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:03.956,9.296,0.000000,-0.075848,-0.174512,-0.174512,-0.075848,-6.690000,17.750000,51.000000,15.000000,-22.000000,-16.000000,1280.000000,4.000000,12.800000,26.210000,25.430000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:04.068,9.408,0.000000,-0.075848,-0.174512,-0.273177,0.220145,-13.840000,-16.000000,28.000000,8.000000,-30.000000,-27.000000,691.000000,2.000000,6.900000,26.210000,25.430000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:04.175,9.515,0.000000,0.121480,-0.075848,-0.174512,0.220145,-13.840000,-16.000000,28.000000,8.000000,-30.000000,-27.000000,691.000000,2.000000,6.900000,26.210000,25.420000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:04.284,9.624,0.000000,-0.075848,-0.273177,-0.273177,-0.174512,-17.040000,-18.000000,11.000000,3.000000,-36.000000,-35.000000,273.000000,1.000000,2.700000,26.200000,25.420000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:04.394,9.734,0.000000,-0.075848,-0.174512,-0.371841,0.318809,-17.890000,-18.000000,2.000000,1.000000,-39.000000,-39.000000,43.000000,0.000000,0.400000,26.200000,25.420000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:04.506,9.846,0.000000,-0.174512,-0.273177,-0.273177,0.220145,-17.890000,-18.000000,2.000000,1.000000,-39.000000,-39.000000,43.000000,0.000000,0.400000,26.200000,25.420000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:04.612,9.952,0.000000,0.022816,-0.174512,-0.273177,0.318809,-18.000000,-18.000000,1.000000,0.000000,-40.000000,-40.000000,12.000000,0.000000,0.100000,26.200000,25.420000,25.500000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:04.722,10.062,0.000000,-0.075848,-0.174512,-0.174512,0.220145,-18.000000,-18.000000,1.000000,0.000000,-40.000000,-40.000000,12.000000,0.000000,0.100000,26.200000,25.420000,25.500000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:04.831,10.171,0.000000,-0.075848,-0.174512,-0.470505,0.318809,-17.760000,-18.000000,3.000000,1.000000,-39.000000,-39.000000,71.000000,0.000000,0.700000,26.200000,25.430000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:04.945,10.285,0.000000,-0.075848,-0.174512,-0.273177,0.220145,-17.760000,-18.000000,3.000000,1.000000,-39.000000,-39.000000,71.000000,0.000000,0.700000,26.200000,25.430000,25.500000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:05.051,10.391,0.000000,0.022816,-0.075848,-0.273177,0.121480,-16.560000,-18.000000,14.000000,4.000000,-35.000000,-34.000000,335.000000,1.000000,3.400000,26.200000,25.430000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:05.160,10.500,0.000000,-0.075848,-0.174512,-0.174512,0.318809,-16.560000,-18.000000,14.000000,4.000000,-35.000000,-34.000000,335.000000,1.000000,3.400000,26.200000,25.430000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:05.269,10.609,0.000000,-0.075848,-0.273177,-0.273177,0.220145,-12.960000,-14.250000,32.000000,9.000000,-29.000000,-25.000000,786.000000,2.000000,7.900000,26.200000,25.430000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:05.380,10.720,0.000000,0.022816,-0.174512,-0.371841,0.220145,-12.960000,-14.250000,32.000000,9.000000,-29.000000,-25.000000,786.000000,2.000000,7.900000,26.200000,25.430000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:05.487,10.827,0.000000,-0.075848,-0.174512,-0.273177,0.220145,-4.560000,30.750000,56.000000,17.000000,-20.000000,-13.000000,1404.000000,4.000000,14.000000,26.210000,25.430000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:05.597,10.937,0.000000,-0.075848,-0.174512,-0.371841,0.220145,12.000000,138.000000,87.000000,26.000000,-10.000000,1.000000,2166.000000,6.000000,21.700001,26.210000,25.430000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:05.707,11.047,0.000000,-0.075848,-0.174512,-0.174512,0.417473,12.000000,138.000000,87.000000,26.000000,-10.000000,1.000000,2166.000000,6.000000,21.700001,26.210000,25.430000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:05.818,11.158,0.000000,-0.075848,-0.075848,-0.273177,0.318809,38.000000,324.000000,122.000000,36.000000,3.000000,18.000000,3041.000000,9.000000,30.400000,26.210000,25.430000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:05.925,11.265,0.000000,0.022816,-0.174512,-0.273177,0.318809,38.000000,324.000000,122.000000,36.000000,3.000000,18.000000,3041.000000,9.000000,30.400000,26.200000,25.430000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:06.035,11.375,0.000000,-0.075848,-0.371841,-0.371841,0.220145,75.840000,632.000000,160.000000,48.000000,16.000000,36.000000,3994.000000,12.000000,39.900002,26.210000,25.430000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:06.144,11.484,0.000000,-0.075848,-0.174512,-0.273177,0.220145,75.840000,632.000000,160.000000,48.000000,16.000000,36.000000,3994.000000,12.000000,39.900002,26.200000,25.430000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:06.256,11.596,0.000000,-0.075848,-0.174512,-0.273177,0.318809,98.390000,852.000000,180.000000,54.000000,23.000000,45.000000,4488.000000,13.000000,44.900002,26.200000,25.430000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:06.362,11.702,0.000000,0.121480,0.022816,-0.075848,0.220145,98.390000,852.000000,180.000000,54.000000,23.000000,45.000000,4488.000000,13.000000,44.900002,26.200000,25.420000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:06.473,11.813,0.000000,-0.075848,-0.174512,-0.174512,0.318809,138.000000,1314.000000,220.000000,66.000000,37.000000,64.000000,5486.000000,16.000000,54.900002,26.200000,25.420000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:06.583,11.923,0.000000,0.022816,-0.075848,-0.174512,0.318809,138.000000,1314.000000,220.000000,66.000000,37.000000,64.000000,5486.000000,16.000000,54.900002,26.200000,25.420000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:06.691,12.031,0.000000,0.022816,-0.075848,-0.174512,0.121480,85.790000,1874.000000,259.000000,78.000000,51.000000,83.000000,6465.000000,19.000000,64.699997,26.200000,25.420000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:06.800,12.140,0.000000,-0.075848,-0.075848,-0.075848,0.121480,85.790000,1874.000000,259.000000,78.000000,51.000000,83.000000,6465.000000,19.000000,64.699997,26.200000,25.420000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:06.909,12.249,0.000000,0.022816,-0.075848,-0.075848,0.318809,47.360000,2532.000000,296.000000,89.000000,63.000000,-156.000000,7386.000000,22.000000,73.900002,26.200000,25.420000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:07.019,12.359,0.000000,-0.075848,-0.174512,-0.174512,0.022816,20.190000,3174.000000,329.000000,99.000000,75.000000,-140.000000,8211.000000,25.000000,82.099998,26.200000,25.420000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:07.129,12.469,0.000000,-0.075848,-0.273177,-0.273177,0.318809,20.190000,3174.000000,329.000000,99.000000,75.000000,-140.000000,8211.000000,25.000000,82.099998,26.210000,25.420000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:07.239,12.579,0.000000,0.022816,-0.075848,-0.075848,0.121480,2.910000,3764.000000,357.000000,107.000000,85.000000,-127.000000,8909.000000,25.500000,89.099998,26.210000,25.420000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:07.349,12.689,0.000000,-0.075848,-0.174512,-0.273177,0.220145,2.910000,3764.000000,357.000000,107.000000,85.000000,-127.000000,8909.000000,25.500000,89.099998,26.210000,25.420000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:07.457,12.797,0.000000,-0.075848,-0.174512,-0.174512,0.220145,-6.690000,4272.000000,378.000000,113.000000,-164.000000,-116.000000,9450.000000,25.500000,94.500000,26.210000,25.420000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:07.565,12.905,0.000000,-0.075848,-0.075848,-0.174512,0.121480,-6.690000,4272.000000,378.000000,113.000000,-164.000000,-116.000000,9450.000000,25.500000,94.500000,26.210000,25.420000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:07.675,13.015,0.000000,0.022816,-0.075848,-0.174512,0.220145,-9.840000,4470.750000,386.000000,116.000000,-161.000000,-113.000000,9655.000000,25.500000,96.599998,26.210000,25.420000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:07.785,13.125,0.000000,0.022816,-0.075848,-0.273177,0.318809,-9.840000,4470.750000,386.000000,116.000000,-161.000000,-113.000000,9655.000000,25.500000,96.599998,26.210000,25.420000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:07.897,13.237,0.000000,0.022816,-0.174512,-0.273177,0.220145,-12.960000,4742.750000,397.000000,119.000000,-157.000000,-107.000000,9925.000000,25.500000,99.300003,26.210000,25.410000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:08.003,13.343,0.000000,0.022816,-0.174512,-0.174512,0.417473,-12.960000,4742.750000,397.000000,119.000000,-157.000000,-107.000000,9925.000000,25.500000,99.300003,26.210000,25.410000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:08.112,13.452,0.000000,-0.075848,-0.174512,-0.273177,0.417473,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9998.000000,25.500000,100.000000,26.200000,25.410000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:08.223,13.563,0.000000,-0.075848,-0.075848,-0.174512,0.318809,-13.840000,4812.000000,400.000000,120.000000,-156.000000,-106.000000,9998.000000,25.500000,100.000000,26.200000,25.410000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:08.331,13.671,0.000000,0.417473,0.121480,-0.174512,0.220145,-12.490000,4674.000000,395.000000,118.000000,-158.000000,-108.000000,9872.000000,25.500000,98.699997,26.200000,25.410000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:08.445,13.785,0.000000,-0.273177,-0.273177,-0.371841,0.121480,-8.640000,4337.750000,382.000000,115.000000,-162.000000,-115.000000,9552.000000,25.500000,95.500000,26.200000,25.410000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:08.550,13.890,0.000000,-0.075848,-0.174512,-0.371841,0.220145,-8.640000,4337.750000,382.000000,115.000000,-162.000000,-115.000000,9552.000000,25.500000,95.500000,26.200000,25.410000,25.490000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:08.659,13.999,0.000000,-0.075848,-0.174512,-0.273177,0.220145,0.240000,3888.000000,362.000000,109.000000,87.000000,-124.000000,9050.000000,25.500000,90.500000,26.200000,25.410000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:08.771,14.111,0.000000,-0.075848,-0.174512,-0.371841,0.121480,0.240000,3888.000000,362.000000,109.000000,87.000000,-124.000000,9050.000000,25.500000,90.500000,26.200000,25.410000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:08.881,14.221,0.000000,-0.075848,-0.174512,-0.273177,0.318809,15.390000,3288.000000,336.000000,101.000000,77.000000,-137.000000,8387.000000,25.000000,83.900002,26.200000,25.410000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:08.988,14.328,0.000000,-0.075848,-0.174512,-0.273177,0.220145,15.390000,3288.000000,336.000000,101.000000,77.000000,-137.000000,8387.000000,25.000000,83.900002,26.200000,25.410000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:09.100,14.440,0.000000,-0.075848,-0.174512,-0.273177,0.318809,26.640000,3006.750000,320.000000,96.000000,72.000000,-144.000000,8003.000000,24.000000,80.000000,26.210000,25.410000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:09.208,14.548,0.000000,-0.075848,-0.174512,-0.174512,0.318809,26.640000,3006.750000,320.000000,96.000000,72.000000,-144.000000,8003.000000,24.000000,80.000000,26.210000,25.410000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:09.317,14.657,0.000000,-0.075848,-0.273177,-0.273177,0.220145,57.440000,2334.000000,286.000000,86.000000,60.000000,-160.000000,7149.000000,21.000000,71.500000,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:09.427,14.767,0.000000,0.022816,-0.174512,-0.273177,0.220145,57.440000,2334.000000,286.000000,86.000000,60.000000,-160.000000,7149.000000,21.000000,71.500000,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:09.536,14.876,0.000000,-0.174512,-0.273177,-0.371841,0.318809,98.390000,1745.750000,249.000000,75.000000,47.000000,78.000000,6209.000000,19.000000,62.099998,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:09.644,14.984,0.000000,-0.075848,-0.273177,-0.371841,0.220145,98.390000,1745.750000,249.000000,75.000000,47.000000,78.000000,6209.000000,19.000000,62.099998,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:09.757,15.097,0.000000,0.022816,-0.174512,-0.273177,0.220145,153.360000,1172.000000,209.000000,63.000000,33.000000,59.000000,5221.000000,16.000000,52.200001,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:09.862,15.202,0.000000,-0.075848,-0.174512,-0.371841,0.318809,153.360000,1172.000000,209.000000,63.000000,33.000000,59.000000,5221.000000,16.000000,52.200001,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:09.973,15.313,0.000000,-0.075848,-0.273177,-0.371841,0.121480,85.790000,738.000000,169.000000,51.000000,19.000000,40.000000,4224.000000,13.000000,42.200001,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:10.082,15.422,0.000000,-0.174512,-0.273177,-0.371841,0.812130,45.750000,402.000000,131.000000,39.000000,6.000000,22.000000,3258.000000,10.000000,32.599998,26.200000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:10.193,15.533,0.000000,-0.174512,-0.273177,-0.470505,0.220145,45.750000,402.000000,131.000000,39.000000,6.000000,22.000000,3258.000000,10.000000,32.599998,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:10.300,15.640,0.000000,-0.470505,-0.470505,-0.569169,0.220145,16.560000,164.000000,95.000000,28.000000,-7.000000,5.000000,2362.000000,7.000000,23.600000,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:10.410,15.750,0.000000,-0.174512,-0.371841,-0.569169,0.220145,16.560000,164.000000,95.000000,28.000000,-7.000000,5.000000,2362.000000,7.000000,23.600000,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:10.521,15.861,0.000000,-0.174512,-0.273177,-0.470505,0.220145,6.750000,92.000000,78.000000,23.000000,-13.000000,-3.000000,1951.000000,6.000000,19.500000,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:10.630,15.970,0.000000,-0.075848,-0.371841,-0.470505,0.220145,6.750000,92.000000,78.000000,23.000000,-13.000000,-3.000000,1951.000000,6.000000,19.500000,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:10.739,16.079,0.000000,-0.174512,-0.273177,-0.470505,0.318809,-7.360000,12.000000,49.000000,15.000000,-23.000000,-17.000000,1224.000000,4.000000,12.200000,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:10.847,16.187,0.000000,-0.075848,-0.174512,-0.470505,0.417473,-7.360000,12.000000,49.000000,15.000000,-23.000000,-17.000000,1224.000000,4.000000,12.200000,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:10.956,16.296,0.000000,-0.075848,-0.273177,-0.470505,0.220145,-14.250000,-17.250000,26.000000,8.000000,-31.000000,-28.000000,648.000000,2.000000,6.500000,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:11.065,16.405,0.000000,-0.569169,-0.470505,-0.569169,0.220145,-14.250000,-17.250000,26.000000,8.000000,-31.000000,-28.000000,648.000000,2.000000,6.500000,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:11.175,16.515,0.000000,-0.075848,-0.273177,-0.371841,0.318809,-17.040000,-18.000000,10.000000,3.000000,-37.000000,-35.000000,246.000000,1.000000,2.500000,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:11.286,16.626,0.000000,-0.075848,-0.273177,-0.273177,0.318809,-17.890000,-18.000000,2.000000,0.000000,-40.000000,-39.000000,33.000000,0.000000,0.300000,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:11.394,16.734,0.000000,-0.075848,-0.174512,-0.371841,0.318809,-17.890000,-18.000000,2.000000,0.000000,-40.000000,-39.000000,33.000000,0.000000,0.300000,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:11.504,16.844,0.000000,-0.075848,-0.174512,-0.371841,0.220145,-18.000000,-18.000000,1.000000,0.000000,-40.000000,-40.000000,18.000000,0.000000,0.200000,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:11.613,16.953,0.000000,-0.273177,-0.371841,-0.371841,0.220145,-18.000000,-18.000000,1.000000,0.000000,-40.000000,-40.000000,18.000000,0.000000,0.200000,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:11.722,17.062,0.000000,-0.075848,-0.174512,-0.371841,0.417473,-17.250000,-18.000000,8.000000,2.000000,-37.000000,-36.000000,202.000000,1.000000,2.000000,26.210000,25.400000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:11.831,17.171,0.000000,-0.075848,-0.174512,-0.470505,0.220145,-17.250000,-18.000000,8.000000,2.000000,-37.000000,-36.000000,202.000000,1.000000,2.000000,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:11.942,17.282,0.000000,-0.075848,-0.174512,-0.371841,0.318809,-16.560000,-18.000000,15.000000,4.000000,-35.000000,-33.000000,366.000000,1.000000,3.700000,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:12.056,17.396,0.000000,-0.075848,-0.174512,-0.273177,0.417473,-16.560000,-18.000000,15.000000,4.000000,-35.000000,-33.000000,366.000000,1.000000,3.700000,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:12.159,17.499,0.000000,-0.075848,-0.174512,-0.371841,0.121480,-12.490000,-12.000000,34.000000,10.000000,-28.000000,-24.000000,832.000000,2.000000,8.300000,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:12.269,17.609,0.000000,-0.075848,-0.174512,-0.273177,0.220145,-12.490000,-12.000000,34.000000,10.000000,-28.000000,-24.000000,832.000000,2.000000,8.300000,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:12.378,17.718,0.000000,-0.075848,-0.174512,-0.371841,0.318809,-3.040000,30.750000,59.000000,18.000000,-20.000000,-12.000000,1463.000000,4.000000,14.600000,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:12.488,17.828,0.000000,-0.075848,-0.273177,-0.371841,0.022816,-3.040000,30.750000,59.000000,18.000000,-20.000000,-12.000000,1463.000000,4.000000,14.600000,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:12.597,17.937,0.000000,-0.075848,-0.174512,-0.273177,0.121480,13.110000,150.750000,90.000000,27.000000,-9.000000,2.000000,2236.000000,7.000000,22.400000,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:12.707,18.047,0.000000,-0.075848,-0.174512,-0.273177,0.220145,41.040000,362.000000,125.000000,37.000000,4.000000,19.000000,3119.000000,9.000000,31.200001,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:12.816,18.156,0.000000,0.022816,-0.075848,-0.273177,0.417473,41.040000,362.000000,125.000000,37.000000,4.000000,19.000000,3119.000000,9.000000,31.200001,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:12.926,18.266,0.000000,-0.075848,-0.174512,-0.371841,0.220145,79.760000,684.000000,163.000000,49.000000,17.000000,37.000000,4076.000000,12.000000,40.799999,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:13.034,18.374,0.000000,-0.075848,-0.174512,-0.371841,0.220145,79.760000,684.000000,163.000000,49.000000,17.000000,37.000000,4076.000000,12.000000,40.799999,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:13.146,18.486,0.000000,0.022816,-0.174512,-0.470505,0.220145,130.590000,1104.000000,203.000000,61.000000,31.000000,56.000000,5071.000000,15.000000,50.700001,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:13.253,18.593,0.000000,-0.371841,-0.371841,-0.273177,0.220145,130.590000,1104.000000,203.000000,61.000000,31.000000,56.000000,5071.000000,15.000000,50.700001,26.210000,25.390000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:13.363,18.703,0.000000,-0.075848,-0.174512,-0.273177,0.220145,133.040000,1350.750000,223.000000,67.000000,38.000000,66.000000,5570.000000,17.000000,55.700001,26.220000,25.380000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:13.472,18.812,0.000000,-0.075848,-0.174512,-0.174512,0.220145,133.040000,1350.750000,223.000000,67.000000,38.000000,66.000000,5570.000000,17.000000,55.700001,26.210000,25.380000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:13.581,18.921,0.000000,-0.075848,-0.174512,-0.273177,0.220145,81.750000,1962.000000,262.000000,79.000000,52.000000,84.000000,6545.000000,20.000000,65.500000,26.210000,25.380000,25.480000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:13.693,19.033,0.000000,-0.075848,-0.174512,-0.273177,0.318809,81.750000,1962.000000,262.000000,79.000000,52.000000,84.000000,6545.000000,20.000000,65.500000,26.210000,25.380000,25.470000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:13.800,19.140,0.000000,-0.174512,-0.273177,-0.371841,0.318809,44.160000,2582.750000,299.000000,90.000000,64.000000,-154.000000,7459.000000,22.000000,74.599998,26.210000,25.380000,25.470000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:13.910,19.250,0.000000,-0.075848,-0.273177,-0.371841,0.220145,44.160000,2582.750000,299.000000,90.000000,64.000000,-154.000000,7459.000000,22.000000,74.599998,26.210000,25.380000,25.470000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:14.018,19.358,0.000000,-0.075848,-0.174512,-0.174512,0.220145,18.960000,3230.750000,331.000000,99.000000,76.000000,-139.000000,8275.000000,25.000000,82.800003,26.210000,25.380000,25.470000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:14.131,19.471,0.000000,-0.470505,-0.371841,-0.371841,0.318809,2.000000,3825.750000,359.000000,108.000000,85.000000,-126.000000,8960.000000,25.500000,89.599998,26.210000,25.380000,25.470000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
01:58:14.238,19.578,0.000000,0.121480,-0.075848,-0.273177,0.220145,2.000000,3825.750000,359.000000,108.000000,85.000000,-126.000000,8960.000000,25.500000,89.599998,26.210000,25.380000,25.470000,10.000000,11.000000,12.000000,20.000000,21.000000,22.000000,23.000000
